time,pivot_x,pivot_y,ball1L_x,ball1L_y,ball2L_x,ball2L_y,ball3L_x,ball3L_y,ball1R_x,ball1R_y,ball2R_x,ball2R_y,ball3R_x,ball3R_y,barL_x,barL_y,barR_x,barR_y
24.6400,0.000000,0.000000,1.260340,-1.820390,0.857440,-2.735634,-0.140536,-2.799229,-2.617570,0.441714,-2.708020,-0.554187,-2.227281,-1.431051,1.758259,-0.953167,-1.758259,0.953167
24.6500,0.000000,0.000000,1.266219,-1.800964,0.865712,-2.717258,-0.132353,-2.779439,-2.624804,0.420764,-2.724968,-0.574207,-2.241418,-1.449524,1.767597,-0.935736,-1.767597,0.935736
24.6600,0.000000,0.000000,1.272509,-1.782039,0.874142,-2.699265,-0.123974,-2.760619,-2.631114,0.398902,-2.741827,-0.594950,-2.255649,-1.468810,1.776655,-0.918421,-1.776655,0.918421
24.6700,0.000000,0.000000,1.279216,-1.763616,0.882730,-2.681657,-0.115401,-2.742768,-2.636486,0.376119,-2.758588,-0.616398,-2.269980,-1.488902,1.785444,-0.901216,-1.785444,0.901216
24.6800,0.000000,0.000000,1.286348,-1.745695,0.891475,-2.664431,-0.106635,-2.725886,-2.640898,0.352406,-2.775240,-0.638529,-2.284417,-1.509789,1.793972,-0.884117,-1.793972,0.884117
24.6900,0.000000,0.000000,1.293911,-1.728272,0.900378,-2.647583,-0.097674,-2.709972,-2.644324,0.327753,-2.791769,-0.661318,-2.298967,-1.531459,1.802251,-0.867116,-1.802251,0.867116
24.7000,0.000000,0.000000,1.301914,-1.711341,0.909440,-2.631104,-0.088515,-2.695027,-2.646731,0.302150,-2.808159,-0.684735,-2.313637,-1.553900,1.810290,-0.850206,-1.810290,0.850206
24.7100,0.000000,0.000000,1.310366,-1.694892,0.918662,-2.614983,-0.079153,-2.681048,-2.648082,0.275589,-2.824391,-0.708745,-2.328439,-1.577095,1.818099,-0.833377,-1.818099,0.833377
24.7200,0.000000,0.000000,1.319279,-1.678912,0.928048,-2.599204,-0.069581,-2.668034,-2.648333,0.248064,-2.840443,-0.733310,-2.343381,-1.601025,1.825688,-0.816618,-1.825688,0.816618
24.7300,0.000000,0.000000,1.328664,-1.663384,0.937599,-2.583747,-0.059788,-2.655985,-2.647435,0.219567,-2.856286,-0.758381,-2.358478,-1.625668,1.833067,-0.799916,-1.833067,0.799916
24.7400,0.000000,0.000000,1.338534,-1.648288,0.947322,-2.568588,-0.049762,-2.644897,-2.645332,0.190093,-2.871886,-0.783905,-2.373743,-1.651000,1.840248,-0.783254,-1.840248,0.783254
24.7500,0.000000,0.000000,1.348903,-1.633597,0.957220,-2.553697,-0.039489,-2.634769,-2.641965,0.159642,-2.887204,-0.809820,-2.389193,-1.676991,1.847242,-0.766615,-1.847242,0.766615
24.7600,0.000000,0.000000,1.359787,-1.619282,0.967299,-2.539039,-0.028947,-2.625597,-2.637268,0.128216,-2.902191,-0.836054,-2.404847,-1.703608,1.854060,-0.749975,-1.854060,0.749975
24.7700,0.000000,0.000000,1.371204,-1.605306,0.977568,-2.524572,-0.018116,-2.617376,-2.631175,0.095821,-2.916788,-0.862525,-2.420726,-1.730812,1.860715,-0.733309,-1.860715,0.733309
24.7800,0.000000,0.000000,1.383172,-1.591626,0.988035,-2.510248,-0.006967,-2.610103,-2.623617,0.062472,-2.930925,-0.889138,-2.436853,-1.758559,1.867219,-0.716584,-1.867219,0.716584
24.7900,0.000000,0.000000,1.395711,-1.578191,0.998710,-2.496009,0.004533,-2.603771,-2.614528,0.028194,-2.944518,-0.915791,-2.453254,-1.786802,1.873587,-0.699764,-1.873587,0.699764
24.8000,0.000000,0.000000,1.408840,-1.564944,1.009604,-2.481793,0.016423,-2.598372,-2.603851,-0.006974,-2.957468,-0.942364,-2.469959,-1.815482,1.879833,-0.682808,-1.879833,0.682808
24.8100,0.000000,0.000000,1.422578,-1.551819,1.020730,-2.467525,0.028747,-2.593897,-2.591537,-0.042978,-2.969660,-0.968733,-2.486997,-1.844539,1.885972,-0.665666,-1.885972,0.665666
24.8200,0.000000,0.000000,1.436941,-1.538740,1.032100,-2.453127,0.041558,-2.590334,-2.577564,-0.079740,-2.980962,-0.994765,-2.504401,-1.873906,1.892016,-0.648287,-1.892016,0.648287
24.8300,0.000000,0.000000,1.451942,-1.525628,1.043730,-2.438515,0.054916,-2.587669,-2.561936,-0.117158,-2.991225,-1.020325,-2.522202,-1.903511,1.897980,-0.630613,-1.897980,0.630613
24.8400,0.000000,0.000000,1.467586,-1.512395,1.055632,-2.423600,0.068888,-2.585885,-2.544697,-0.155100,-3.000291,-1.045288,-2.540430,-1.933279,1.903874,-0.612588,-1.903874,0.612588
24.8500,0.000000,0.000000,1.483867,-1.498956,1.067817,-2.408298,0.083545,-2.584959,-2.525938,-0.193407,-3.007997,-1.069546,-2.559112,-1.963136,1.909706,-0.594158,-1.909706,0.594158
24.8600,0.000000,0.000000,1.500765,-1.485227,1.080295,-2.392533,0.098965,-2.584868,-2.505801,-0.231893,-3.014185,-1.093024,-2.578268,-1.993010,1.915479,-0.575275,-1.915479,0.575275
24.8700,0.000000,0.000000,1.518248,-1.471132,1.093068,-2.376241,0.115225,-2.585582,-2.484474,-0.270357,-3.018718,-1.115687,-2.597911,-2.022837,1.921189,-0.555906,-1.921189,0.555906
24.8800,0.000000,0.000000,1.536266,-1.456613,1.106135,-2.359379,0.132402,-2.587069,-2.462185,-0.308590,-3.021487,-1.137554,-2.618045,-2.052559,1.926828,-0.536036,-1.926828,0.536036
24.8900,0.000000,0.000000,1.554754,-1.441626,1.119488,-2.341928,0.150566,-2.589293,-2.439181,-0.346395,-3.022424,-1.158693,-2.638666,-2.082126,1.932379,-0.515668,-1.932379,0.515668
24.9000,0.000000,0.000000,1.573636,-1.426150,1.133112,-2.323891,0.169784,-2.592215,-2.415713,-0.383595,-3.021503,-1.179220,-2.659760,-2.111498,1.937821,-0.494823,-1.937821,0.494823
24.9100,0.000000,0.000000,1.592827,-1.410178,1.146988,-2.305291,0.190114,-2.595794,-2.392018,-0.420047,-3.018741,-1.199289,-2.681307,-2.140638,1.943131,-0.473542,-1.943131,0.473542
24.9200,0.000000,0.000000,1.612240,-1.393721,1.161091,-2.286170,0.211607,-2.599984,-2.368303,-0.455641,-3.014190,-1.219073,-2.703282,-2.169514,1.948284,-0.451875,-1.948284,0.451875
24.9300,0.000000,0.000000,1.631784,-1.376800,1.175397,-2.266581,0.234308,-2.604740,-2.344743,-0.490303,-3.007927,-1.238759,-2.725656,-2.198094,1.953254,-0.429880,-1.953254,0.429880
24.9400,0.000000,0.000000,1.651372,-1.359442,1.189879,-2.246586,0.258255,-2.610010,-2.321481,-0.523990,-3.000049,-1.258529,-2.748395,-2.226346,1.958021,-0.407619,-1.958021,0.407619
24.9500,0.000000,0.000000,1.670921,-1.341680,1.204512,-2.226249,0.283483,-2.615743,-2.298628,-0.556686,-2.990658,-1.278556,-2.771461,-2.254236,1.962564,-0.385153,-1.962564,0.385153
24.9600,0.000000,0.000000,1.690350,-1.323546,1.219273,-2.205638,0.310021,-2.621884,-2.276269,-0.588395,-2.979861,-1.298999,-2.794814,-2.281729,1.966867,-0.362537,-1.966867,0.362537
24.9700,0.000000,0.000000,1.709585,-1.305072,1.234139,-2.184817,0.337892,-2.628374,-2.254472,-0.619133,-2.967761,-1.320002,-2.818412,-2.308786,1.970919,-0.339824,-1.970919,0.339824
24.9800,0.000000,0.000000,1.728554,-1.286291,1.249091,-2.163853,0.367118,-2.635153,-2.233290,-0.648930,-2.954459,-1.341688,-2.842206,-2.335368,1.974708,-0.317060,-1.974708,0.317060
24.9900,0.000000,0.000000,1.747191,-1.267230,1.264115,-2.142808,0.397714,-2.642158,-2.212768,-0.677822,-2.940045,-1.364166,-2.866145,-2.361431,1.978231,-0.294285,-1.978231,0.294285
25.0000,0.000000,0.000000,1.765433,-1.247917,1.279196,-2.121744,0.429691,-2.649324,-2.192950,-0.705851,-2.924604,-1.387526,-2.890173,-2.386933,1.981482,-0.271534,-1.981482,0.271534
25.0100,0.000000,0.000000,1.783222,-1.228378,1.294326,-2.100720,0.463054,-2.656585,-2.173873,-0.733062,-2.908213,-1.411845,-2.914231,-2.411827,1.984460,-0.248835,-1.984460,0.248835
25.0200,0.000000,0.000000,1.800504,-1.208635,1.309498,-2.079792,0.497804,-2.663874,-2.155582,-0.759505,-2.890938,-1.437185,-2.938252,-2.436065,1.987166,-0.226211,-1.987166,0.226211
25.0300,0.000000,0.000000,1.817227,-1.188711,1.324710,-2.059014,0.533936,-2.671123,-2.138119,-0.785230,-2.872843,-1.463596,-2.962168,-2.459599,1.989602,-0.203680,-1.989602,0.203680
25.0400,0.000000,0.000000,1.833344,-1.168625,1.339960,-2.038437,0.571440,-2.678262,-2.121535,-0.810290,-2.853981,-1.491115,-2.985900,-2.482376,1.991770,-0.181254,-1.991770,0.181254
25.0500,0.000000,0.000000,1.848812,-1.148396,1.355253,-2.018109,0.610299,-2.685225,-2.105884,-0.834740,-2.834400,-1.519769,-3.009366,-2.504343,1.993674,-0.158944,-1.993674,0.158944
25.0600,0.000000,0.000000,1.863587,-1.128039,1.370595,-1.998073,0.650494,-2.691942,-2.091228,-0.858636,-2.814145,-1.549571,-3.032476,-2.525446,1.995319,-0.136754,-1.995319,0.136754
25.0700,0.000000,0.000000,1.877632,-1.107570,1.385997,-1.978371,0.691997,-2.698347,-2.077633,-0.882035,-2.793254,-1.580524,-3.055130,-2.545626,1.996709,-0.114685,-1.996709,0.114685
25.0800,0.000000,0.000000,1.890909,-1.087000,1.401471,-1.959038,0.734780,-2.704372,-2.065172,-0.904997,-2.771762,-1.612620,-3.077223,-2.564825,1.997849,-0.092734,-1.997849,0.092734
25.0900,0.000000,0.000000,1.903384,-1.066339,1.417034,-1.940103,0.778807,-2.709951,-2.053925,-0.927581,-2.749703,-1.645837,-3.098636,-2.582985,1.998743,-0.070896,-1.998743,0.070896
25.1000,0.000000,0.000000,1.915022,-1.045594,1.432705,-1.921591,0.824040,-2.715019,-2.043975,-0.949846,-2.727109,-1.680139,-3.119243,-2.600047,1.999396,-0.049160,-1.999396,0.049160
25.1100,0.000000,0.000000,1.925790,-1.024771,1.448508,-1.903521,0.870439,-2.719509,-2.035412,-0.971852,-2.704011,-1.715475,-3.138908,-2.615955,1.999811,-0.027514,-1.999811,0.027514
25.1200,0.000000,0.000000,1.935653,-1.003869,1.464468,-1.885903,0.917959,-2.723356,-2.028325,-0.993658,-2.680442,-1.751776,-3.157483,-2.630658,1.999991,-0.005940,-1.999991,0.005940
25.1300,0.000000,0.000000,1.944579,-0.982886,1.480614,-1.868739,0.966554,-2.726493,-2.022807,-1.015319,-2.656437,-1.788955,-3.174811,-2.644109,1.999939,0.015581,-1.999939,-0.015581
25.1400,0.000000,0.000000,1.952533,-0.961815,1.496980,-1.852024,1.016175,-2.728852,-2.018945,-1.036888,-2.632032,-1.826903,-3.190729,-2.656275,1.999656,0.037074,-1.999656,-0.037074
25.1500,0.000000,0.000000,1.959477,-0.940647,1.513601,-1.835742,1.066772,-2.730362,-2.016822,-1.058409,-2.607267,-1.865488,-3.205068,-2.667132,1.999142,0.058566,-1.999142,-0.058566
25.1600,0.000000,0.000000,1.965375,-0.919367,1.530516,-1.819866,1.118293,-2.730948,-2.016509,-1.079924,-2.582186,-1.904551,-3.217657,-2.676676,1.998396,0.080088,-1.998396,-0.080088
25.1700,0.000000,0.000000,1.970188,-0.897956,1.547770,-1.804357,1.170683,-2.730535,-2.018062,-1.101460,-2.556836,-1.943910,-3.228330,-2.684920,1.997414,0.101673,-1.997414,-0.101673
25.1800,0.000000,0.000000,1.973876,-0.876394,1.565405,-1.789165,1.223888,-2.729040,-2.021511,-1.123037,-2.531269,-1.983354,-3.236931,-2.691903,1.996192,0.123357,-1.996192,-0.123357
25.1900,0.000000,0.000000,1.976401,-0.854656,1.583471,-1.774225,1.277847,-2.726377,-2.026860,-1.144659,-2.505539,-2.022649,-3.243321,-2.697688,1.994724,0.145176,-1.994724,-0.145176
25.2000,0.000000,0.000000,1.977728,-0.832720,1.602016,-1.759456,1.332501,-2.722453,-2.034074,-1.166320,-2.479700,-2.061539,-3.247385,-2.702366,1.993002,0.167163,-1.993002,-0.167163
25.2100,0.000000,0.000000,1.977826,-0.810562,1.621088,-1.744767,1.387785,-2.717171,-2.043076,-1.187995,-2.453811,-2.099750,-3.249045,-2.706053,1.991016,0.189351,-1.991016,-0.189351
25.2200,0.000000,0.000000,1.976675,-0.788165,1.640735,-1.730049,1.443629,-2.710431,-2.053738,-1.209648,-2.427927,-2.137001,-3.248259,-2.708889,1.988758,0.211762,-1.988758,-0.211762
25.2300,0.000000,0.000000,1.974268,-0.765517,1.661000,-1.715182,1.499960,-2.702130,-2.065877,-1.231233,-2.402105,-2.173014,-3.245035,-2.711037,1.986215,0.234411,-1.986215,-0.234411
25.2400,0.000000,0.000000,1.970618,-0.742618,1.681917,-1.700037,1.556700,-2.692166,-2.079258,-1.252694,-2.376398,-2.207528,-3.239431,-2.712674,1.983380,0.257301,-1.983380,-0.257301
25.2500,0.000000,0.000000,1.965764,-0.719481,1.703512,-1.684480,1.613762,-2.680444,-2.093592,-1.273970,-2.350857,-2.240311,-3.231556,-2.713988,1.980244,0.280414,-1.980244,-0.280414
25.2600,0.000000,0.000000,1.959775,-0.696136,1.725797,-1.668378,1.671056,-2.666878,-2.108551,-1.295003,-2.325530,-2.271179,-3.221563,-2.715166,1.976804,0.303719,-1.976804,-0.303719
25.2700,0.000000,0.000000,1.952753,-0.672630,1.748767,-1.651604,1.728487,-2.651399,-2.123781,-1.315740,-2.300460,-2.300008,-3.209648,-2.716393,1.973060,0.327163,-1.973060,-0.327163
25.2800,0.000000,0.000000,1.944833,-0.649029,1.772398,-1.634050,1.785956,-2.633959,-2.138922,-1.336138,-2.275685,-2.326742,-3.196034,-2.717841,1.969016,0.350678,-1.969016,-0.350678
25.2900,0.000000,0.000000,1.936181,-0.625411,1.796651,-1.615629,1.843364,-2.614537,-2.153629,-1.356170,-2.251235,-2.351395,-3.180955,-2.719663,1.964685,0.374182,-1.964685,-0.374182
25.3000,0.000000,0.000000,1.926987,-0.601863,1.821467,-1.596280,1.900614,-2.593143,-2.167590,-1.375822,-2.227135,-2.374048,-3.164649,-2.721995,1.960082,0.397589,-1.960082,-0.397589
25.3100,0.000000,0.000000,1.917458,-0.578477,1.846776,-1.575976,1.957612,-2.569814,-2.180544,-1.395096,-2.203399,-2.394834,-3.147340,-2.724947,1.955229,0.420810,-1.955229,-0.420810
25.3200,0.000000,0.000000,1.907805,-0.555340,1.872498,-1.554716,2.014274,-2.544615,-2.192284,-1.414006,-2.180035,-2.413931,-3.129232,-2.728612,1.950147,0.443764,-1.950147,-0.443764
25.3300,0.000000,0.000000,1.898234,-0.532533,1.898550,-1.532533,2.070520,-2.517635,-2.202662,-1.432578,-2.157043,-2.431537,-3.110502,-2.733061,1.944863,0.466379,-1.944863,-0.466379
25.3400,0.000000,0.000000,1.888939,-0.510126,1.924846,-1.509481,2.126285,-2.488982,-2.211582,-1.450846,-2.134420,-2.447864,-3.091299,-2.738350,1.939399,0.488600,-1.939399,-0.488600
25.3500,0.000000,0.000000,1.880093,-0.488175,1.951306,-1.485636,2.181511,-2.458778,-2.218994,-1.468847,-2.112155,-2.463124,-3.071747,-2.744520,1.933781,0.510383,-1.933781,-0.510383
25.3600,0.000000,0.000000,1.871847,-0.466721,1.977857,-1.461086,2.236151,-2.427153,-2.224883,-1.486622,-2.090236,-2.477516,-3.051941,-2.751602,1.928029,0.531699,-1.928029,-0.531699
25.3700,0.000000,0.000000,1.864327,-0.445793,2.004432,-1.435930,2.290166,-2.394239,-2.229262,-1.504210,-2.068648,-2.491227,-3.031958,-2.759619,1.922162,0.552533,-1.922162,-0.552533
25.3800,0.000000,0.000000,1.857633,-0.425406,2.030974,-1.410268,2.343526,-2.360169,-2.232162,-1.521648,-2.047377,-2.504427,-3.011856,-2.768587,1.916197,0.572877,-1.916197,-0.572877
25.3900,0.000000,0.000000,1.851845,-0.405566,2.057436,-1.384203,2.396207,-2.325072,-2.233625,-1.538970,-2.026408,-2.517265,-2.991679,-2.778517,1.910148,0.592733,-1.910148,-0.592733
25.4000,0.000000,0.000000,1.847019,-0.386266,2.083778,-1.357834,2.448192,-2.289071,-2.233698,-1.556204,-2.005727,-2.529872,-2.971458,-2.789419,1.904028,0.612108,-1.904028,-0.612108
25.4100,0.000000,0.000000,1.843196,-0.367494,2.109968,-1.331253,2.499466,-2.252281,-2.232434,-1.573377,-1.985321,-2.542364,-2.951216,-2.801296,1.897847,0.631012,-1.897847,-0.631012
25.4200,0.000000,0.000000,1.840403,-0.349231,2.135982,-1.304549,2.550020,-2.214809,-2.229880,-1.590508,-1.965178,-2.554838,-2.930970,-2.814154,1.891614,0.649457,-1.891614,-0.649457
25.4300,0.000000,0.000000,1.838653,-0.331452,2.161801,-1.277800,2.599844,-2.176754,-2.226086,-1.607613,-1.945288,-2.567379,-2.910731,-2.827994,1.885338,0.667458,-1.885338,-0.667458
25.4400,0.000000,0.000000,1.837951,-0.314129,2.187408,-1.251081,2.648933,-2.138208,-2.221096,-1.624702,-1.925642,-2.580059,-2.890504,-2.842817,1.879026,0.685027,-1.879026,-0.685027
25.4500,0.000000,0.000000,1.838293,-0.297229,2.212795,-1.224455,2.697281,-2.099254,-2.214949,-1.641783,-1.906234,-2.592937,-2.870294,-2.858623,1.872684,0.702179,-1.872684,-0.702179
25.4600,0.000000,0.000000,1.839671,-0.280718,2.237952,-1.197981,2.744884,-2.059967,-2.207682,-1.658858,-1.887058,-2.606065,-2.850101,-2.875414,1.866318,0.718927,-1.866318,-0.718927
25.4700,0.000000,0.000000,1.842071,-0.264558,2.262875,-1.171710,2.791737,-2.020418,-2.199326,-1.675927,-1.868111,-2.619483,-2.829925,-2.893187,1.859936,0.735282,-1.859936,-0.735282
25.4800,0.000000,0.000000,1.845476,-0.248712,2.287559,-1.145686,2.837835,-1.980668,-2.189908,-1.692987,-1.849390,-2.633225,-2.809763,-2.911942,1.853541,0.751256,-1.853541,-0.751256
25.4900,0.000000,0.000000,1.849867,-0.233137,2.312001,-1.119947,2.883174,-1.940777,-2.179450,-1.710029,-1.830895,-2.647317,-2.789612,-2.931678,1.847140,0.766859,-1.847140,-0.766859
25.5000,0.000000,0.000000,1.855221,-0.217795,2.336200,-1.094527,2.927750,-1.900795,-2.167971,-1.727044,-1.812627,-2.661780,-2.769468,-2.952393,1.840739,0.782100,-1.840739,-0.782100
25.5100,0.000000,0.000000,1.861516,-0.202641,2.360154,-1.069451,2.971555,-1.860772,-2.155485,-1.744020,-1.794589,-2.676626,-2.749324,-2.974084,1.834341,0.796989,-1.834341,-0.796989
25.5200,0.000000,0.000000,1.868725,-0.187635,2.383861,-1.044743,3.014585,-1.820750,-2.142002,-1.760941,-1.776785,-2.691863,-2.729174,-2.996749,1.827953,0.811534,-1.827953,-0.811534
25.5300,0.000000,0.000000,1.876825,-0.172731,2.407319,-1.020420,3.056832,-1.780771,-2.127529,-1.777789,-1.759223,-2.707493,-2.709011,-3.020387,1.821579,0.825742,-1.821579,-0.825742
25.5400,0.000000,0.000000,1.885788,-0.157887,2.430526,-0.996494,3.098287,-1.740869,-2.112071,-1.794545,-1.741910,-2.723512,-2.688826,-3.044992,1.815224,0.839620,-1.815224,-0.839620
25.5500,0.000000,0.000000,1.895586,-0.143059,2.453478,-0.972973,3.138942,-1.701078,-2.095627,-1.811186,-1.724857,-2.739911,-2.668611,-3.070561,1.808892,0.853176,-1.808892,-0.853176
25.5600,0.000000,0.000000,1.906191,-0.128202,2.476171,-0.949861,3.178787,-1.661430,-2.078195,-1.827687,-1.708078,-2.756672,-2.648353,-3.097090,1.802588,0.866417,-1.802588,-0.866417
25.5700,0.000000,0.000000,1.917576,-0.113270,2.498599,-0.927157,3.217809,-1.621950,-2.059769,-1.844022,-1.691589,-2.773776,-2.628040,-3.124573,1.796314,0.879350,-1.796314,-0.879350
25.5800,0.000000,0.000000,1.929709,-0.098219,2.520756,-0.904857,3.255995,-1.582664,-2.040343,-1.860160,-1.675406,-2.791192,-2.607658,-3.153003,1.790074,0.891984,-1.790074,-0.891984
25.5900,0.000000,0.000000,1.942562,-0.083003,2.542632,-0.882950,3.293331,-1.543595,-2.019906,-1.876070,-1.659553,-2.808886,-2.587189,-3.182372,1.783871,0.904325,-1.783871,-0.904325
25.6000,0.000000,0.000000,1.956102,-0.067574,2.564218,-0.861422,3.329799,-1.504762,-1.998447,-1.891717,-1.644054,-2.826814,-2.566613,-3.212671,1.777706,0.916385,-1.777706,-0.916385
25.6100,0.000000,0.000000,1.970297,-0.051885,2.585499,-0.840254,3.365379,-1.466183,-1.975955,-1.907065,-1.628938,-2.844924,-2.545906,-3.243886,1.771580,0.928172,-1.771580,-0.928172
25.6200,0.000000,0.000000,1.985113,-0.035887,2.606462,-0.819421,3.400052,-1.427874,-1.952417,-1.922073,-1.614238,-2.863155,-2.525039,-3.276002,1.765493,0.939699,-1.765493,-0.939699
25.6300,0.000000,0.000000,2.000514,-0.019530,2.627087,-0.798892,3.433791,-1.389848,-1.927825,-1.936700,-1.599992,-2.881435,-2.503977,-3.309001,1.759444,0.950978,-1.759444,-0.950978
25.6400,0.000000,0.000000,2.016460,-0.002763,2.647355,-0.778631,3.466570,-1.352117,-1.902172,-1.950900,-1.586242,-2.899683,-2.482678,-3.342856,1.753428,0.962024,-1.753428,-0.962024
25.6500,0.000000,0.000000,2.032909,0.014467,2.667240,-0.758595,3.498359,-1.314689,-1.875455,-1.964628,-1.573037,-2.917803,-2.461093,-3.377538,1.747442,0.972855,-1.747442,-0.972855
25.6600,0.000000,0.000000,2.049814,0.032213,2.686715,-0.738733,3.529123,-1.277573,-1.847683,-1.977835,-1.560429,-2.935689,-2.439160,-3.413007,1.741478,0.983491,-1.741478,-0.983491
25.6700,0.000000,0.000000,2.067121,0.050530,2.705748,-0.718987,3.558824,-1.240773,-1.818874,-1.990473,-1.548478,-2.953222,-2.416806,-3.449213,1.735528,0.993953,-1.735528,-0.993953
25.6800,0.000000,0.000000,2.084772,0.069473,2.724304,-0.699291,3.587422,-1.204293,-1.789066,-2.002496,-1.537249,-2.970271,-2.393944,-3.486094,1.729580,1.004267,-1.729580,-1.004267
25.6900,0.000000,0.000000,2.102695,0.089096,2.742345,-0.679571,3.614872,-1.168137,-1.758315,-2.013860,-1.526810,-2.986693,-2.370471,-3.523569,1.723621,1.014462,-1.723621,-1.014462
25.7000,0.000000,0.000000,2.120813,0.109447,2.759828,-0.659747,3.641127,-1.132307,-1.726708,-2.024526,-1.517232,-3.002340,-2.346265,-3.561540,1.717632,1.024568,-1.717632,-1.024568
25.7100,0.000000,0.000000,2.139031,0.130571,2.776711,-0.639730,3.666140,-1.096804,-1.694367,-2.034469,-1.508588,-3.017061,-2.321189,-3.599881,1.711598,1.034618,-1.711598,-1.034618
25.7200,0.000000,0.000000,2.157244,0.152501,2.792949,-0.619431,3.689865,-1.061632,-1.661452,-2.043676,-1.500946,-3.030711,-2.295087,-3.638444,1.705495,1.044647,-1.705495,-1.044647
25.7300,0.000000,0.000000,2.175331,0.175257,2.808499,-0.598757,3.712259,-1.026796,-1.628166,-2.052154,-1.494365,-3.043163,-2.267793,-3.677047,1.699304,1.054688,-1.699304,-1.054688
25.7400,0.000000,0.000000,2.193160,0.198839,2.823322,-0.577624,3.733289,-0.992306,-1.594754,-2.059935,-1.488893,-3.054316,-2.239133,-3.715482,1.693003,1.064773,-1.693003,-1.064773
25.7500,0.000000,0.000000,2.210587,0.223222,2.837388,-0.555957,3.752933,-0.958174,-1.561496,-2.067078,-1.484556,-3.064114,-2.208939,-3.753512,1.686572,1.074931,-1.686572,-1.074931
25.7600,0.000000,0.000000,2.227466,0.248358,2.850675,-0.533698,3.771183,-0.924420,-1.528697,-2.073670,-1.481357,-3.072549,-2.177058,-3.790880,1.679994,1.085182,-1.679994,-1.085182
25.7700,0.000000,0.000000,2.243652,0.274170,2.863172,-0.510811,3.788053,-0.891069,-1.496668,-2.079825,-1.479269,-3.079674,-2.143367,-3.827319,1.673258,1.095541,-1.673258,-1.095541
25.7800,0.000000,0.000000,2.259009,0.300557,2.874884,-0.487287,3.803571,-0.858151,-1.465708,-2.085677,-1.478239,-3.085599,-2.107783,-3.862564,1.666354,1.106013,-1.666354,-1.106013
25.7900,0.000000,0.000000,2.273419,0.327402,2.885826,-0.463141,3.817787,-0.825699,-1.436086,-2.091373,-1.478186,-3.090486,-2.070272,-3.896361,1.659279,1.116599,-1.659279,-1.116599
