time,pivot_x,pivot_y,tipA_x,tipA_y,tipB_x,tipB_y,tipC_x,tipC_y,ball1A_x,ball1A_y,ball2A_x,ball2A_y,ball1B_x,ball1B_y,ball2B_x,ball2B_y,ball1C_x,ball1C_y,ball2C_x,ball2C_y
26.9100,0.000000,0.000000,0.756911,-1.633122,-1.792780,0.161057,1.275754,1.269824,0.821390,-2.027890,0.914492,-2.416905,-2.076846,-0.120557,-2.338285,-0.423294,1.674463,1.237719,2.074035,1.256224
26.9200,0.000000,0.000000,0.746214,-1.638037,-1.791689,0.172778,1.284031,1.261453,0.808364,-2.033179,0.896304,-2.423392,-2.077873,-0.106683,-2.342695,-0.406465,1.682435,1.225758,2.082051,1.243270
26.9300,0.000000,0.000000,0.735421,-1.642911,-1.790513,0.184562,1.292302,1.252978,0.795389,-2.038390,0.878186,-2.429727,-2.078746,-0.092786,-2.346904,-0.389588,1.690363,1.213635,2.090032,1.229887
26.9400,0.000000,0.000000,0.724526,-1.647745,-1.789252,0.196414,1.300571,1.244393,0.782461,-2.043527,0.860157,-2.435908,-2.079464,-0.078861,-2.350905,-0.372664,1.698249,1.201359,2.097978,1.216086
26.9500,0.000000,0.000000,0.713523,-1.652539,-1.787902,0.208341,1.308840,1.235694,0.769570,-2.048593,0.842237,-2.441937,-2.080031,-0.064900,-2.354691,-0.355696,1.706098,1.188938,2.105888,1.201880
26.9600,0.000000,0.000000,0.702406,-1.657295,-1.786462,0.220346,1.317111,1.226874,0.756712,-2.053591,0.824446,-2.447815,-2.080448,-0.050897,-2.358255,-0.338687,1.713911,1.176382,2.113762,1.187281
26.9700,0.000000,0.000000,0.691172,-1.662011,-1.784930,0.232433,1.325385,1.217930,0.743877,-2.058524,0.806799,-2.453544,-2.080717,-0.036844,-2.361594,-0.321639,1.721692,1.163699,2.121599,1.172303
26.9800,0.000000,0.000000,0.679816,-1.666688,-1.783302,0.244606,1.333664,1.208859,0.731058,-2.063393,0.789314,-2.459128,-2.080839,-0.022736,-2.364702,-0.304554,1.729442,1.150897,2.129396,1.156959
26.9900,0.000000,0.000000,0.668334,-1.671326,-1.781578,0.256868,1.341948,1.199656,0.718248,-2.068199,0.772003,-2.464571,-2.080818,-0.008566,-2.367578,-0.287436,1.737166,1.137984,2.137152,1.141264
27.0000,0.000000,0.000000,0.656724,-1.675922,-1.779753,0.269221,1.350238,1.190318,0.705438,-2.072944,0.754881,-2.469877,-2.080655,0.005672,-2.370218,-0.270287,1.744864,1.124967,2.144863,1.125231
27.0100,0.000000,0.000000,0.644983,-1.680475,-1.777826,0.281666,1.358533,1.180842,0.692620,-2.077628,0.737958,-2.475051,-2.080352,0.019983,-2.372621,-0.253108,1.752538,1.111852,2.152527,1.108877
27.0200,0.000000,0.000000,0.633109,-1.684985,-1.775794,0.294204,1.366832,1.171226,0.679787,-2.082252,0.721243,-2.480098,-2.079912,0.034373,-2.374788,-0.235901,1.760192,1.098647,2.160140,1.092216
27.0300,0.000000,0.000000,0.621100,-1.689448,-1.773655,0.306836,1.375133,1.161468,0.666931,-2.086814,0.704743,-2.485023,-2.079337,0.048847,-2.376719,-0.218667,1.767825,1.085357,2.167698,1.075264
27.0400,0.000000,0.000000,0.608955,-1.693864,-1.771406,0.319562,1.383437,1.151566,0.654046,-2.091314,0.688465,-2.489831,-2.078629,0.063409,-2.378416,-0.201408,1.775441,1.071987,2.175197,1.058038
27.0500,0.000000,0.000000,0.596673,-1.698229,-1.769046,0.332380,1.391739,1.141518,0.641123,-2.095751,0.672412,-2.494526,-2.077790,0.078063,-2.379880,-0.184123,1.783038,1.058543,2.182634,1.040553
27.0600,0.000000,0.000000,0.584255,-1.702541,-1.766571,0.345291,1.400038,1.131323,0.628158,-2.100124,0.656585,-2.499113,-2.076821,0.092813,-2.381114,-0.166813,1.790619,1.045030,2.190003,1.022827
27.0700,0.000000,0.000000,0.571700,-1.706798,-1.763980,0.358292,1.408332,1.120982,0.615143,-2.104432,0.640987,-2.503596,-2.075726,0.107663,-2.382122,-0.149477,1.798184,1.031452,2.197300,1.004877
27.0800,0.000000,0.000000,0.559011,-1.710996,-1.761271,0.371381,1.416617,1.110493,0.602073,-2.108671,0.625614,-2.507978,-2.074505,0.122614,-2.382909,-0.132115,1.805732,1.017811,2.204522,0.986720
27.0900,0.000000,0.000000,0.546187,-1.715133,-1.758442,0.384555,1.424891,1.099858,0.588943,-2.112841,0.610464,-2.512262,-2.073160,0.137669,-2.383478,-0.114725,1.813263,1.004113,2.211663,0.968373
27.1000,0.000000,0.000000,0.533231,-1.719205,-1.755490,0.397811,1.433148,1.089076,0.575748,-2.116939,0.595533,-2.516449,-2.071693,0.152830,-2.383835,-0.097304,1.820776,0.990359,2.218720,0.949855
27.1100,0.000000,0.000000,0.520145,-1.723209,-1.752415,0.411146,1.441387,1.078148,0.562484,-2.120962,0.580813,-2.520542,-2.070105,0.168097,-2.383986,-0.079852,1.828270,0.976552,2.225688,0.931182
27.1200,0.000000,0.000000,0.506931,-1.727142,-1.749215,0.424556,1.449602,1.067077,0.549147,-2.124908,0.566297,-2.524541,-2.068398,0.183471,-2.383937,-0.062365,1.835742,0.962694,2.232565,0.912374
27.1300,0.000000,0.000000,0.493594,-1.731001,-1.745888,0.438036,1.457790,1.055864,0.535733,-2.128775,0.551976,-2.528445,-2.066573,0.198952,-2.383694,-0.044839,1.843192,0.948787,2.239345,0.893448
27.1400,0.000000,0.000000,0.480136,-1.734782,-1.742434,0.451581,1.465946,1.044511,0.522239,-2.132560,0.537839,-2.532256,-2.064631,0.214540,-2.383264,-0.027273,1.850615,0.934832,2.246027,0.874422
27.1500,0.000000,0.000000,0.466562,-1.738482,-1.738851,0.465186,1.474065,1.033021,0.508664,-2.136260,0.523874,-2.535971,-2.062575,0.230233,-2.382653,-0.009662,1.858009,0.920831,2.252607,0.855314
27.1600,0.000000,0.000000,0.452877,-1.742097,-1.735139,0.478846,1.482143,1.021397,0.495004,-2.139873,0.510070,-2.539589,-2.060404,0.246031,-2.381870,0.007998,1.865371,0.906784,2.259083,0.836141
27.1700,0.000000,0.000000,0.439084,-1.745625,-1.731297,0.492554,1.490175,1.009643,0.481258,-2.143395,0.496412,-2.543108,-2.058120,0.261931,-2.380920,0.025711,1.872696,0.892693,2.265454,0.816920
27.1800,0.000000,0.000000,0.425191,-1.749061,-1.727326,0.506305,1.498156,0.997762,0.467426,-2.146825,0.482885,-2.546526,-2.055724,0.277931,-2.379813,0.043481,1.879980,0.878557,2.271717,0.797670
27.1900,0.000000,0.000000,0.411201,-1.752402,-1.723225,0.520091,1.506080,0.985759,0.453505,-2.150159,0.469475,-2.549840,-2.053218,0.294027,-2.378554,0.061311,1.887219,0.864378,2.277871,0.778406
27.2000,0.000000,0.000000,0.397122,-1.755646,-1.718995,0.533906,1.513944,0.973639,0.439497,-2.153396,0.456164,-2.553048,-2.050603,0.310218,-2.377152,0.079208,1.894407,0.850157,2.283916,0.759144
27.2100,0.000000,0.000000,0.382959,-1.758790,-1.714636,0.547743,1.521742,0.961405,0.425399,-2.156532,0.442936,-2.556148,-2.047880,0.326499,-2.375615,0.097174,1.901540,0.835892,2.289852,0.739901
27.2200,0.000000,0.000000,0.368720,-1.761830,-1.710150,0.561594,1.529469,0.949065,0.411214,-2.159567,0.429775,-2.559136,-2.045050,0.342867,-2.373949,0.115215,1.908612,0.821587,2.295678,0.720691
27.2300,0.000000,0.000000,0.354411,-1.764764,-1.705536,0.575454,1.537120,0.936622,0.396942,-2.162497,0.416662,-2.562010,-2.042114,0.359316,-2.372162,0.133334,1.915618,0.807240,2.301397,0.701530
27.2400,0.000000,0.000000,0.340039,-1.767590,-1.700797,0.589313,1.544691,0.924083,0.382582,-2.165321,0.403581,-2.564769,-2.039074,0.375844,-2.370262,0.151535,1.922552,0.792854,2.307008,0.682430
27.2500,0.000000,0.000000,0.325612,-1.770304,-1.695934,0.603164,1.552176,0.911454,0.368138,-2.168037,0.390512,-2.567411,-2.035930,0.392444,-2.368254,0.169822,1.929408,0.778429,2.312513,0.663404
27.2600,0.000000,0.000000,0.311136,-1.772906,-1.690949,0.617001,1.559572,0.898742,0.353610,-2.170644,0.377440,-2.569934,-2.032684,0.409113,-2.366147,0.188200,1.936182,0.763967,2.317915,0.644466
27.2700,0.000000,0.000000,0.296620,-1.775392,-1.685845,0.630816,1.566873,0.885951,0.339000,-2.173141,0.364346,-2.572337,-2.029337,0.425845,-2.363945,0.206670,1.942868,0.749469,2.323214,0.625626
27.2800,0.000000,0.000000,0.282071,-1.777762,-1.680622,0.644600,1.574076,0.873090,0.324310,-2.175525,0.351212,-2.574619,-2.025890,0.442634,-2.361655,0.225238,1.949461,0.734938,2.328413,0.606895
27.2900,0.000000,0.000000,0.267495,-1.780013,-1.675284,0.658349,1.581176,0.860164,0.309542,-2.177797,0.338023,-2.576782,-2.022343,0.459477,-2.359283,0.243905,1.955955,0.720376,2.333515,0.588282
27.3000,0.000000,0.000000,0.252902,-1.782145,-1.669834,0.672053,1.588171,0.847179,0.294699,-2.179955,0.324762,-2.578824,-2.018699,0.476366,-2.356834,0.262674,1.962347,0.705785,2.338522,0.569797
27.3100,0.000000,0.000000,0.238297,-1.784157,-1.664273,0.685707,1.595057,0.834143,0.279784,-2.181999,0.311413,-2.580747,-2.014956,0.493298,-2.354311,0.281548,1.968632,0.691170,2.343436,0.551448
27.3200,0.000000,0.000000,0.223687,-1.786047,-1.658606,0.699305,1.601830,0.821061,0.264797,-2.183929,0.297961,-2.582552,-2.011117,0.510266,-2.351720,0.300529,1.974806,0.676533,2.348260,0.533241
27.3300,0.000000,0.000000,0.209080,-1.787816,-1.652834,0.712839,1.608488,0.807940,0.249744,-2.185744,0.284392,-2.584240,-2.007182,0.527265,-2.349062,0.319618,1.980866,0.661877,2.352997,0.515184
27.3400,0.000000,0.000000,0.194482,-1.789463,-1.646961,0.726305,1.615028,0.794786,0.234625,-2.187443,0.270692,-2.585814,-2.003150,0.544290,-2.346342,0.338817,1.986809,0.647208,2.357648,0.497281
27.3500,0.000000,0.000000,0.179899,-1.790988,-1.640990,0.739696,1.621449,0.781604,0.219445,-2.189028,0.256849,-2.587275,-1.999023,0.561335,-2.343561,0.358127,1.992632,0.632530,2.362217,0.479537
27.3600,0.000000,0.000000,0.165338,-1.792390,-1.634924,0.753009,1.627747,0.768400,0.204205,-2.190498,0.242850,-2.588626,-1.994800,0.578396,-2.340719,0.377548,1.998333,0.617847,2.366705,0.461957
27.3700,0.000000,0.000000,0.150803,-1.793672,-1.628767,0.766237,1.633923,0.755180,0.188909,-2.191853,0.228687,-2.589870,-1.990481,0.595466,-2.337819,0.397082,2.003911,0.603164,2.371116,0.444543
27.3800,0.000000,0.000000,0.136300,-1.794832,-1.622520,0.779377,1.639973,0.741949,0.173559,-2.193093,0.214348,-2.591008,-1.986066,0.612541,-2.334860,0.416727,2.009364,0.588487,2.375449,0.427299
27.3900,0.000000,0.000000,0.121833,-1.795872,-1.616188,0.792425,1.645898,0.728710,0.158159,-2.194219,0.199825,-2.592043,-1.981555,0.629616,-2.331840,0.436483,2.014692,0.573820,2.379708,0.410225
27.4000,0.000000,0.000000,0.107408,-1.796793,-1.609772,0.805378,1.651697,0.715470,0.142710,-2.195232,0.185112,-2.592978,-1.976946,0.646686,-2.328759,0.456350,2.019895,0.559169,2.383894,0.393324
27.4100,0.000000,0.000000,0.093028,-1.797594,-1.603276,0.818233,1.657369,0.702231,0.127217,-2.196131,0.170201,-2.593814,-1.972240,0.663746,-2.325614,0.476325,2.024974,0.544540,2.388009,0.376596
27.4200,0.000000,0.000000,0.078697,-1.798279,-1.596703,0.830986,1.662914,0.688998,0.111681,-2.196917,0.155088,-2.594554,-1.967435,0.680792,-2.322403,0.496408,2.029928,0.529938,2.392054,0.360041
27.4300,0.000000,0.000000,0.064417,-1.798847,-1.590056,0.843637,1.668331,0.675774,0.096105,-2.197590,0.139769,-2.595200,-1.962530,0.697818,-2.319122,0.516596,2.034760,0.515368,2.396030,0.343658
27.4400,0.000000,0.000000,0.050191,-1.799300,-1.583335,0.856183,1.673623,0.662561,0.080492,-2.198151,0.124240,-2.595751,-1.957524,0.714821,-2.315767,0.536885,2.039471,0.500837,2.399938,0.327448
27.4500,0.000000,0.000000,0.036023,-1.799640,-1.576545,0.868623,1.678788,0.649363,0.064844,-2.198600,0.108500,-2.596210,-1.952415,0.731796,-2.312334,0.557274,2.044063,0.486348,2.403779,0.311408
27.4600,0.000000,0.000000,0.021912,-1.799867,-1.569686,0.880957,1.683827,0.636182,0.049164,-2.198937,0.092548,-2.596578,-1.947203,0.748739,-2.308818,0.577758,2.048538,0.471908,2.407555,0.295537
27.4700,0.000000,0.000000,0.007862,-1.799983,-1.562762,0.893182,1.688741,0.623019,0.033455,-2.199163,0.076384,-2.596853,-1.941885,0.765645,-2.305212,0.598332,2.052899,0.457521,2.411266,0.279833
27.4800,0.000000,0.000000,-0.006127,-1.799990,-1.555773,0.905301,1.693532,0.609876,0.017719,-2.199278,0.060010,-2.597036,-1.936461,0.782511,-2.301511,0.618994,2.057148,0.443192,2.414913,0.264294
27.4900,0.000000,0.000000,-0.020054,-1.799888,-1.548722,0.917311,1.698200,0.596754,0.001959,-2.199282,0.043428,-2.597127,-1.930928,0.799333,-2.297710,0.639737,2.061289,0.428924,2.418497,0.248917
27.5000,0.000000,0.000000,-0.033918,-1.799680,-1.541610,0.929214,1.702747,0.583654,-0.013823,-2.199175,0.026641,-2.597123,-1.925285,0.816107,-2.293801,0.660556,2.065324,0.414721,2.422018,0.233699
27.5100,0.000000,0.000000,-0.047721,-1.799367,-1.534437,0.941011,1.707174,0.570577,-0.029624,-2.198958,0.009654,-2.597025,-1.919530,0.832829,-2.289778,0.681445,2.069256,0.400588,2.425478,0.218637
27.5200,0.000000,0.000000,-0.061461,-1.798950,-1.527206,0.952702,1.711481,0.557523,-0.045441,-2.198629,-0.007527,-2.596829,-1.913663,0.849496,-2.285633,0.702398,2.073089,0.386526,2.428876,0.203727
27.5300,0.000000,0.000000,-0.075140,-1.798431,-1.519917,0.964289,1.715672,0.544491,-0.061273,-2.198191,-0.024898,-2.596533,-1.907680,0.866104,-2.281361,0.723408,2.076826,0.372539,2.432215,0.188966
27.5400,0.000000,0.000000,-0.088758,-1.797810,-1.512570,0.975772,1.719746,0.531482,-0.077116,-2.197641,-0.042451,-2.596136,-1.901580,0.882651,-2.276954,0.744467,2.080469,0.358627,2.435493,0.174351
27.5500,0.000000,0.000000,-0.102316,-1.797090,-1.505167,0.987153,1.723706,0.518495,-0.092968,-2.196980,-0.060178,-2.595634,-1.895362,0.899132,-2.272405,0.765569,2.084022,0.344794,2.438713,0.159876
27.5600,0.000000,0.000000,-0.115816,-1.796270,-1.497708,0.998434,1.727553,0.505529,-0.108827,-2.196209,-0.078072,-2.595025,-1.889025,0.915545,-2.267707,0.786704,2.087488,0.331039,2.441874,0.145539
27.5700,0.000000,0.000000,-0.129258,-1.795353,-1.490192,1.009617,1.731289,0.492584,-0.124689,-2.195327,-0.096122,-2.594305,-1.882567,0.931886,-2.262855,0.807866,2.090868,0.317363,2.444978,0.131334
27.5800,0.000000,0.000000,-0.142645,-1.794339,-1.482621,1.020704,1.734915,0.479658,-0.140552,-2.194334,-0.114319,-2.593472,-1.875986,0.948154,-2.257841,0.829045,2.094166,0.303766,2.448024,0.117259
27.5900,0.000000,0.000000,-0.155978,-1.793229,-1.474993,1.031695,1.738432,0.466750,-0.156413,-2.193229,-0.132652,-2.592523,-1.869282,0.964345,-2.252660,0.850233,2.097384,0.290247,2.451013,0.103307
27.6000,0.000000,0.000000,-0.169258,-1.792024,-1.467310,1.042594,1.741842,0.453858,-0.172270,-2.192013,-0.151112,-2.591453,-1.862454,0.980457,-2.247306,0.871421,2.100523,0.276805,2.453946,0.089476
27.6100,0.000000,0.000000,-0.182488,-1.790726,-1.459570,1.053402,1.745146,0.440982,-0.188120,-2.190686,-0.169686,-2.590261,-1.855500,0.996487,-2.241774,0.892600,2.103585,0.263439,2.456822,0.075759
27.6200,0.000000,0.000000,-0.195669,-1.789333,-1.451773,1.064121,1.748346,0.428119,-0.203959,-2.189247,-0.188364,-2.588943,-1.848420,1.012434,-2.236058,0.913761,2.106572,0.250146,2.459642,0.062153
27.6300,0.000000,0.000000,-0.208804,-1.787848,-1.443920,1.074753,1.751443,0.415269,-0.219787,-2.187697,-0.207132,-2.587497,-1.841213,1.028294,-2.230156,0.934894,2.109483,0.236924,2.462406,0.048653
27.6400,0.000000,0.000000,-0.221893,-1.786271,-1.436009,1.085300,1.754437,0.402430,-0.235598,-2.186036,-0.225978,-2.585920,-1.833878,1.044066,-2.224061,0.955991,2.112321,0.223769,2.465112,0.035254
27.6500,0.000000,0.000000,-0.234939,-1.784602,-1.428041,1.095764,1.757331,0.389600,-0.251392,-2.184263,-0.244891,-2.584211,-1.826416,1.059748,-2.217773,0.977041,2.115085,0.210680,2.467762,0.021951
27.6600,0.000000,0.000000,-0.247943,-1.782842,-1.420015,1.106145,1.760125,0.376778,-0.267164,-2.182380,-0.263857,-2.582366,-1.818827,1.075338,-2.211286,0.998037,2.117775,0.197651,2.470354,0.008738
27.6700,0.000000,0.000000,-0.260906,-1.780991,-1.411930,1.116447,1.762819,0.363963,-0.282912,-2.180385,-0.282865,-2.580385,-1.811109,1.090835,-2.204601,1.018969,2.120390,0.184679,2.472887,-0.004388
27.6800,0.000000,0.000000,-0.273831,-1.779049,-1.403787,1.126669,1.765415,0.351154,-0.298633,-2.178280,-0.301900,-2.578266,-1.803264,1.106236,-2.197713,1.039829,2.122931,0.171760,2.475360,-0.017433
27.6900,0.000000,0.000000,-0.286717,-1.777018,-1.395584,1.136814,1.767914,0.338350,-0.314324,-2.176064,-0.320950,-2.576009,-1.795292,1.121541,-2.190624,1.060607,2.125396,0.158889,2.477772,-0.030402
27.7000,0.000000,0.000000,-0.299567,-1.774897,-1.387322,1.146881,1.770316,0.325550,-0.329983,-2.173739,-0.340004,-2.573613,-1.787194,1.136747,-2.183332,1.081296,2.127784,0.146061,2.480122,-0.043302
27.7100,0.000000,0.000000,-0.312380,-1.772687,-1.379002,1.156873,1.772621,0.312753,-0.345605,-2.171305,-0.359048,-2.571079,-1.778970,1.151855,-2.175837,1.101888,2.130094,0.133272,2.482407,-0.056136
27.7200,0.000000,0.000000,-0.325158,-1.770388,-1.370622,1.166789,1.774831,0.299960,-0.361189,-2.168762,-0.378071,-2.568405,-1.770622,1.166861,-2.168140,1.122374,2.132322,0.120517,2.484625,-0.068911
27.7300,0.000000,0.000000,-0.337900,-1.768000,-1.362183,1.176630,1.776945,0.287170,-0.376730,-2.166111,-0.397060,-2.565594,-1.762150,1.181766,-2.160242,1.142749,2.134469,0.107791,2.486774,-0.081631
27.7400,0.000000,0.000000,-0.350606,-1.765524,-1.353686,1.186396,1.778964,0.274383,-0.392227,-2.163353,-0.416004,-2.562646,-1.753556,1.196569,-2.152145,1.163004,2.136531,0.095089,2.488852,-0.094304
27.7500,0.000000,0.000000,-0.363277,-1.762961,-1.345130,1.196087,1.780889,0.261599,-0.407675,-2.160489,-0.434893,-2.559562,-1.744842,1.211268,-2.143851,1.183134,2.138505,0.082405,2.490856,-0.106934
27.7600,0.000000,0.000000,-0.375911,-1.760310,-1.336518,1.205703,1.782719,0.248821,-0.423072,-2.157520,-0.453715,-2.556345,-1.736009,1.225862,-2.135363,1.203132,2.140391,0.069736,2.492782,-0.119527
27.7700,0.000000,0.000000,-0.388508,-1.757573,-1.327848,1.215244,1.784456,0.236047,-0.438414,-2.154447,-0.472460,-2.552996,-1.727060,1.240351,-2.126683,1.222993,2.142184,0.057077,2.494627,-0.132089
27.7800,0.000000,0.000000,-0.401067,-1.754749,-1.319124,1.224709,1.786098,0.223280,-0.453699,-2.151272,-0.491118,-2.549518,-1.717995,1.254734,-2.117815,1.242713,2.143883,0.044422,2.496389,-0.144626
27.7900,0.000000,0.000000,-0.413587,-1.751841,-1.310345,1.234097,1.787647,0.210521,-0.468922,-2.147995,-0.509680,-2.545913,-1.708819,1.269009,-2.108762,1.262286,2.145484,0.031769,2.498063,-0.157144
27.8000,0.000000,0.000000,-0.426065,-1.748848,-1.301514,1.243407,1.789102,0.197771,-0.484081,-2.144618,-0.528138,-2.542184,-1.699532,1.283178,-2.099529,1.281708,2.146986,0.019112,2.499646,-0.169649
27.8100,0.000000,0.000000,-0.438501,-1.745771,-1.292632,1.252639,1.790464,0.185033,-0.499171,-2.141143,-0.546482,-2.538335,-1.690137,1.297237,-2.090120,1.300976,2.148385,0.006447,2.501134,-0.182148
27.8200,0.000000,0.000000,-0.450893,-1.742612,-1.283700,1.261790,1.791734,0.172308,-0.514191,-2.137572,-0.564706,-2.534369,-1.680638,1.311187,-2.080539,1.320087,2.149679,-0.006228,2.502524,-0.194645
27.8300,0.000000,0.000000,-0.463238,-1.739371,-1.274720,1.270861,1.792911,0.159599,-0.529136,-2.133905,-0.582803,-2.530289,-1.671036,1.325028,-2.070790,1.339037,2.150866,-0.018917,2.503810,-0.207147
27.8400,0.000000,0.000000,-0.475534,-1.736049,-1.265696,1.279849,1.793995,0.146908,-0.544004,-2.130146,-0.600765,-2.526098,-1.661334,1.338758,-2.060879,1.357826,2.151943,-0.031622,2.504990,-0.219660
27.8500,0.000000,0.000000,-0.487780,-1.732649,-1.256628,1.288754,1.794988,0.134238,-0.558790,-2.126295,-0.618586,-2.521800,-1.651536,1.352377,-2.050811,1.376450,2.152909,-0.044347,2.506059,-0.232190
27.8600,0.000000,0.000000,-0.499972,-1.729170,-1.247519,1.297573,1.795889,0.121591,-0.573491,-2.122355,-0.636262,-2.517399,-1.641643,1.365884,-2.040588,1.394909,2.153760,-0.057093,2.507013,-0.244743
27.8700,0.000000,0.000000,-0.512109,-1.725614,-1.238372,1.306306,1.796699,0.108970,-0.588105,-2.118329,-0.653787,-2.512899,-1.631659,1.379278,-2.030218,1.413202,2.154496,-0.069862,2.507848,-0.257324
27.8800,0.000000,0.000000,-0.524187,-1.721984,-1.229188,1.314951,1.797418,0.096378,-0.602627,-2.114217,-0.671157,-2.508303,-1.621587,1.392559,-2.019704,1.431327,2.155115,-0.082656,2.508562,-0.269939
27.8900,0.000000,0.000000,-0.536206,-1.718279,-1.219971,1.323507,1.798047,0.083817,-0.617055,-2.110023,-0.688367,-2.503615,-1.611429,1.405726,-2.009051,1.449285,2.155615,-0.095475,2.509149,-0.282594
27.9000,0.000000,0.000000,-0.548162,-1.714503,-1.210722,1.331973,1.798588,0.071291,-0.631386,-2.105749,-0.705415,-2.498839,-1.601189,1.418778,-1.998263,1.467076,2.155995,-0.108319,2.509607,-0.295292
27.9100,0.000000,0.000000,-0.560053,-1.710655,-1.201445,1.340347,1.799039,0.058801,-0.645616,-2.101397,-0.722297,-2.493978,-1.590870,1.431715,-1.987345,1.484699,2.156255,-0.121189,2.509932,-0.308040
27.9200,0.000000,0.000000,-0.571876,-1.706739,-1.192141,1.348629,1.799403,0.046351,-0.659742,-2.096969,-0.739010,-2.489036,-1.580473,1.444535,-1.976301,1.502156,2.156394,-0.134085,2.510120,-0.320842
27.9300,0.000000,0.000000,-0.583631,-1.702755,-1.182814,1.356817,1.799680,0.033943,-0.673763,-2.092468,-0.755554,-2.484017,-1.570003,1.457238,-1.965136,1.519446,2.156412,-0.147006,2.510170,-0.333701
27.9400,0.000000,0.000000,-0.595315,-1.698706,-1.173465,1.364910,1.799871,0.021579,-0.687674,-2.087897,-0.771924,-2.478923,-1.559461,1.469824,-1.953853,1.536571,2.156307,-0.159950,2.510078,-0.346623
27.9500,0.000000,0.000000,-0.606925,-1.694592,-1.164097,1.372909,1.799976,0.009261,-0.701475,-2.083257,-0.788122,-2.473759,-1.548851,1.482291,-1.942456,1.553532,2.156081,-0.172917,2.509841,-0.359609
27.9600,0.000000,0.000000,-0.618461,-1.690416,-1.154712,1.380811,1.799997,-0.003007,-0.715162,-2.078551,-0.804145,-2.468528,-1.538175,1.494639,-1.930948,1.570329,2.155734,-0.185905,2.509458,-0.372665
27.9700,0.000000,0.000000,-0.629921,-1.686179,-1.145313,1.388617,1.799936,-0.015225,-0.728733,-2.073782,-0.819992,-2.463233,-1.527435,1.506867,-1.919333,1.586965,2.155265,-0.198912,2.508927,-0.385791
27.9800,0.000000,0.000000,-0.641304,-1.681883,-1.135901,1.396327,1.799792,-0.027391,-0.742188,-2.068952,-0.835664,-2.457876,-1.516634,1.518974,-1.907615,1.603439,2.154677,-0.211935,2.508245,-0.398990
27.9900,0.000000,0.000000,-0.652608,-1.677529,-1.126479,1.403939,1.799566,-0.039502,-0.755523,-2.064063,-0.851160,-2.452461,-1.505775,1.530960,-1.895795,1.619754,2.153969,-0.224972,2.507411,-0.412264
28.0000,0.000000,0.000000,-0.663832,-1.673119,-1.117047,1.411455,1.799261,-0.051558,-0.768738,-2.059117,-0.866481,-2.446991,-1.494860,1.542824,-1.883877,1.635912,2.153143,-0.238020,2.506425,-0.425614
28.0100,0.000000,0.000000,-0.674976,-1.668654,-1.107609,1.418874,1.798878,-0.063557,-0.781832,-2.054117,-0.881627,-2.441469,-1.483890,1.554565,-1.871864,1.651912,2.152200,-0.251076,2.505285,-0.439041
28.0200,0.000000,0.000000,-0.686039,-1.664136,-1.098165,1.426196,1.798416,-0.075498,-0.794803,-2.049065,-0.896599,-2.435896,-1.472869,1.566184,-1.859758,1.667757,2.151141,-0.264137,2.503991,-0.452544
28.0300,0.000000,0.000000,-0.697020,-1.659567,-1.088717,1.433421,1.797878,-0.087379,-0.807652,-2.043963,-0.911398,-2.430275,-1.461798,1.577679,-1.847561,1.683448,2.149969,-0.277200,2.502542,-0.466123
28.0400,0.000000,0.000000,-0.707919,-1.654947,-1.079267,1.440550,1.797264,-0.099201,-0.820379,-2.038813,-0.926026,-2.424609,-1.450680,1.589050,-1.835276,1.698987,2.148684,-0.290261,2.500940,-0.479777
28.0500,0.000000,0.000000,-0.718736,-1.650278,-1.069815,1.447583,1.796577,-0.110962,-0.832982,-2.033616,-0.940483,-2.418900,-1.439516,1.600297,-1.822904,1.714374,2.147290,-0.303317,2.499183,-0.493505
28.0600,0.000000,0.000000,-0.729470,-1.645562,-1.060363,1.454520,1.795816,-0.122662,-0.845462,-2.028375,-0.954772,-2.413149,-1.428307,1.611419,-1.810447,1.729610,2.145787,-0.316364,2.497272,-0.507303
28.0700,0.000000,0.000000,-0.740121,-1.640799,-1.050913,1.461363,1.794983,-0.134300,-0.857820,-2.023090,-0.968894,-2.407359,-1.417057,1.622417,-1.797908,1.744698,2.144177,-0.329398,2.495210,-0.521169
28.0800,0.000000,0.000000,-0.750690,-1.635990,-1.041464,1.468112,1.794079,-0.145876,-0.870057,-2.017764,-0.982853,-2.401532,-1.405767,1.633290,-1.785288,1.759638,2.142464,-0.342416,2.492996,-0.535101
28.0900,0.000000,0.000000,-0.761176,-1.631138,-1.032019,1.474767,1.793106,-0.157390,-0.882174,-2.012398,-0.996649,-2.395668,-1.394438,1.644038,-1.772588,1.774431,2.140649,-0.355413,2.490632,-0.549093
28.1000,0.000000,0.000000,-0.771580,-1.626242,-1.022577,1.481329,1.792064,-0.168840,-0.894172,-2.006993,-1.010286,-2.389769,-1.383071,1.654661,-1.759810,1.789078,2.138735,-0.368387,2.488121,-0.563143
28.1100,0.000000,0.000000,-0.781902,-1.621305,-1.013140,1.487799,1.790954,-0.180229,-0.906052,-2.001551,-1.023767,-2.383837,-1.371670,1.665160,-1.746956,1.803580,2.136724,-0.381334,2.485464,-0.577243
28.1200,0.000000,0.000000,-0.792142,-1.616326,-1.003709,1.494178,1.789779,-0.191554,-0.917816,-1.996071,-1.037094,-2.377873,-1.360234,1.675534,-1.734026,1.817938,2.134619,-0.394249,2.482663,-0.591391
